torch-version,cuda-version,cudnn-version,model-arch,optimize,batch-size,resolution-h,resolution-w,pixels,iterations,inference-mode,no-grad,cudnn-benchmark,autocast-dtype,channels-last,pessimization,jit-script,eval,compile,compile-mode,set-to-none,bnb,model-params,first-batch (ms),throughput (it/s),peak-memory (GB),model-flops-total,model-flops-addmm,model-flops-conv,model-flops-batch_norm,model-flops-layer_norm,model-flops-linear,model-flops-matmul,model-flops-adaptive_avg_pool2d,container-src
1.14.0,12.0,8.700,distilgpt2,False,64,256,256,65536,25,False,False,False,float16,False,False,False,False,True,None,False,False,81912576,919118,620,0.815,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,ngc
1.14.0,12.0,8.700,distilgpt2,False,64,256,256,65536,25,False,False,False,float16,False,False,False,False,False,None,False,False,81912576,464,483,0.77,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,ngc
1.14.0,12.0,8.700,resnet18,False,64,256,256,65536,25,True,False,True,float32,True,False,False,True,False,None,False,False,11689512,657,1511,0.642,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,ngc
1.14.0,12.0,8.700,resnet18,False,64,256,256,65536,25,True,False,True,float32,True,False,False,False,False,None,False,False,11689512,514,1552,0.642,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,ngc
1.14.0,12.0,8.700,resnet18,False,64,256,256,65536,25,True,False,True,float32,False,False,False,True,True,None,False,False,11689512,2581,2516,0.407,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,ngc
1.14.0,12.0,8.700,resnet18,False,64,256,256,65536,25,True,False,True,float32,False,False,False,True,False,None,False,False,11689512,442,2121,0.595,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,ngc
1.14.0,12.0,8.700,resnet18,False,64,256,256,65536,25,True,False,True,float32,False,False,False,False,True,None,False,False,11689512,4375,2262,0.407,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,ngc
1.14.0,12.0,8.700,resnet18,False,64,256,256,65536,25,True,False,True,float32,False,False,False,False,False,None,False,False,11689512,487,1980,0.595,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,ngc
1.14.0,12.0,8.700,resnet18,False,64,256,256,65536,25,True,False,True,float16,True,False,False,True,False,None,False,False,11689512,335,4859,0.398,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,ngc
1.14.0,12.0,8.700,resnet18,False,64,256,256,65536,25,True,False,True,float16,True,False,False,False,False,None,False,False,11689512,319,4793,0.398,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,ngc
1.14.0,12.0,8.700,resnet18,False,64,256,256,65536,25,True,False,True,float16,False,False,False,True,True,None,False,False,11689512,2798,4569,0.399,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,ngc
1.14.0,12.0,8.700,resnet18,False,64,256,256,65536,25,True,False,True,float16,False,False,False,True,False,None,False,False,11689512,358,3902,0.421,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,ngc
1.14.0,12.0,8.700,resnet18,False,64,256,256,65536,25,True,False,True,float16,False,False,False,False,True,None,False,False,11689512,4626,4128,0.399,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,ngc
